2026-02-11T00:15:14+00:00 | unclear | long=0.458003 short=0.541589 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-11 00:00:00 close=0.006014
2026-02-11T00:30:14+00:00 | unclear | long=0.202413 short=0.797307 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-11 00:15:00 close=0.006032
2026-02-11T00:45:09+00:00 | unclear | long=0.235879 short=0.763817 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-11 00:30:00 close=0.006026
2026-02-11T01:00:08+00:00 | unclear | long=0.316474 short=0.683176 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-11 00:45:00 close=0.006025
2026-02-11T01:15:08+00:00 | unclear | long=0.408442 short=0.591171 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-11 01:00:00 close=0.006032
2026-02-11T01:30:09+00:00 | unclear | long=0.154065 short=0.845684 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-11 01:15:00 close=0.006022
2026-02-11T01:45:13+00:00 | unclear | long=0.141254 short=0.858505 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-11 01:30:00 close=0.006034
2026-02-11T02:00:08+00:00 | unclear | long=0.190513 short=0.809208 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-11 01:45:00 close=0.006035
2026-02-11T02:15:08+00:00 | unclear | long=0.191995 short=0.807729 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-11 02:00:00 close=0.006039
2026-02-11T02:30:08+00:00 | unclear | long=0.211126 short=0.788584 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-11 02:15:00 close=0.006054
2026-02-11T02:45:08+00:00 | unclear | long=0.215479 short=0.784227 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-11 02:30:00 close=0.006043
2026-02-11T03:00:09+00:00 | unclear | long=0.220047 short=0.779653 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-11 02:45:00 close=0.006016
2026-02-11T03:15:09+00:00 | unclear | long=0.245599 short=0.754089 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-11 03:00:00 close=0.006004
2026-02-11T03:30:09+00:00 | unclear | long=0.255625 short=0.744065 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-11 03:15:00 close=0.006003
2026-02-11T03:45:09+00:00 | unclear | long=0.114165 short=0.885619 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-11 03:30:00 close=0.006027
2026-02-11T04:00:07+00:00 | unclear | long=0.158987 short=0.840761 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-11 03:45:00 close=0.006004
2026-02-11T04:15:08+00:00 | unclear | long=0.161500 short=0.838247 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-11 04:00:00 close=0.005988
2026-02-11T04:30:09+00:00 | unclear | long=0.428171 short=0.571433 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-11 04:15:00 close=0.005969
2026-02-11T04:45:08+00:00 | unclear | long=0.499205 short=0.500373 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-11 04:30:00 close=0.005938
2026-02-11T05:00:06+00:00 | unclear | long=0.689523 short=0.310021 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-11 04:45:00 close=0.005940
