2026-01-14T00:15:07+00:00 | unclear | long=0.119876 short=0.879898 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-01-14 00:00:00 close=0.009026
2026-01-14T00:30:08+00:00 | short   | long=0.084563 short=0.915241 | tp=0.007994 sl=0.009381 | 1000SHIBUSDT m15 | bar=2026-01-14 00:15:00 close=0.009013
2026-01-14T00:45:05+00:00 | short   | long=0.076785 short=0.923030 | tp=0.007987 sl=0.009373 | 1000SHIBUSDT m15 | bar=2026-01-14 00:30:00 close=0.009005
2026-01-14T01:00:08+00:00 | unclear | long=0.191739 short=0.807984 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-01-14 00:45:00 close=0.008992
2026-01-14T01:15:07+00:00 | unclear | long=0.290656 short=0.709009 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-01-14 01:00:00 close=0.008996
2026-01-14T01:30:08+00:00 | unclear | long=0.308750 short=0.690905 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-01-14 01:15:00 close=0.008947
2026-01-14T01:45:09+00:00 | unclear | long=0.327439 short=0.672211 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-01-14 01:30:00 close=0.008867
2026-01-14T02:00:09+00:00 | unclear | long=0.735733 short=0.263812 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-01-14 01:45:00 close=0.008869
2026-01-14T02:15:07+00:00 | unclear | long=0.647303 short=0.352251 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-01-14 02:00:00 close=0.008927
2026-01-14T02:30:07+00:00 | unclear | long=0.307539 short=0.692116 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-01-14 02:15:00 close=0.008942
2026-01-14T02:45:08+00:00 | unclear | long=0.311801 short=0.687845 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-01-14 02:30:00 close=0.008928
2026-01-14T03:00:07+00:00 | unclear | long=0.321792 short=0.677854 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-01-14 02:45:00 close=0.008919
2026-01-14T03:15:09+00:00 | unclear | long=0.639475 short=0.360067 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-01-14 03:00:00 close=0.008899
2026-01-14T03:30:08+00:00 | unclear | long=0.619379 short=0.380167 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-01-14 03:15:00 close=0.008910
2026-01-14T03:45:09+00:00 | unclear | long=0.594547 short=0.405005 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-01-14 03:30:00 close=0.008933
2026-01-14T04:00:08+00:00 | unclear | long=0.288223 short=0.711444 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-01-14 03:45:00 close=0.008959
