2026-06-16T00:15:05+00:00 | unclear | long=0.501592 short=0.497984 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-16 00:00:00 close=0.005057
2026-06-16T00:30:08+00:00 | unclear | long=0.541287 short=0.458282 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-16 00:15:00 close=0.005043
2026-06-16T00:45:07+00:00 | unclear | long=0.366386 short=0.633241 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-16 00:30:00 close=0.005052
2026-06-16T01:00:08+00:00 | unclear | long=0.519523 short=0.480053 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-16 00:45:00 close=0.005034
2026-06-16T01:15:06+00:00 | unclear | long=0.593404 short=0.406154 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-16 01:00:00 close=0.005037
2026-06-16T01:30:06+00:00 | unclear | long=0.815695 short=0.183833 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-16 01:15:00 close=0.005037
2026-06-16T01:45:08+00:00 | unclear | long=0.815517 short=0.184013 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-16 01:30:00 close=0.005040
2026-06-16T02:00:06+00:00 | unclear | long=0.589793 short=0.409761 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-16 01:45:00 close=0.005026
2026-06-16T02:15:06+00:00 | unclear | long=0.650232 short=0.349314 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-16 02:00:00 close=0.004991
2026-06-16T02:30:05+00:00 | unclear | long=0.407518 short=0.592094 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-16 02:15:00 close=0.004973
2026-06-16T02:45:04+00:00 | unclear | long=0.519033 short=0.480539 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-16 02:30:00 close=0.004987
2026-06-16T03:00:11+00:00 | unclear | long=0.677733 short=0.321796 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-16 02:45:00 close=0.004984
2026-06-16T03:15:04+00:00 | unclear | long=0.519863 short=0.479718 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-16 03:00:00 close=0.005000
2026-06-16T03:30:16+00:00 | unclear | long=0.612733 short=0.386829 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-16 03:15:00 close=0.005014
2026-06-16T03:45:06+00:00 | unclear | long=0.343059 short=0.656577 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-16 03:30:00 close=0.005015
2026-06-16T04:00:08+00:00 | unclear | long=0.583698 short=0.415859 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-16 03:45:00 close=0.005023
