2026-06-20T00:15:06+00:00 | unclear | long=0.328331 short=0.671310 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-20 00:00:00 close=0.004751
2026-06-20T00:30:07+00:00 | unclear | long=0.185265 short=0.814461 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-20 00:15:00 close=0.004759
2026-06-20T00:45:04+00:00 | unclear | long=0.358211 short=0.641415 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-20 00:30:00 close=0.004753
2026-06-20T01:00:10+00:00 | unclear | long=0.296820 short=0.702839 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-20 00:45:00 close=0.004740
2026-06-20T01:15:06+00:00 | unclear | long=0.204484 short=0.795229 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-20 01:00:00 close=0.004732
2026-06-20T01:30:06+00:00 | unclear | long=0.203507 short=0.796213 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-20 01:15:00 close=0.004728
2026-06-20T01:45:06+00:00 | unclear | long=0.162834 short=0.836918 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-20 01:30:00 close=0.004730
2026-06-20T02:00:08+00:00 | unclear | long=0.231788 short=0.767917 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-20 01:45:00 close=0.004735
2026-06-20T02:15:07+00:00 | unclear | long=0.669633 short=0.329921 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-20 02:00:00 close=0.004732
2026-06-20T02:30:07+00:00 | unclear | long=0.798827 short=0.200717 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-20 02:15:00 close=0.004725
2026-06-20T02:45:07+00:00 | long    | long=0.925796 short=0.073741 | tp=0.005321 sl=0.004534 | 1000SHIBUSDT m15 | bar=2026-06-20 02:30:00 close=0.004719
2026-06-20T03:00:09+00:00 | long    | long=0.928454 short=0.071078 | tp=0.005311 sl=0.004525 | 1000SHIBUSDT m15 | bar=2026-06-20 02:45:00 close=0.004710
2026-06-20T03:15:09+00:00 | unclear | long=0.762968 short=0.236577 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-20 03:00:00 close=0.004702
2026-06-20T03:30:07+00:00 | unclear | long=0.644455 short=0.355101 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-20 03:15:00 close=0.004706
2026-06-20T03:45:06+00:00 | unclear | long=0.772631 short=0.226913 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-20 03:30:00 close=0.004705
