2026-06-25T00:15:06+00:00 | short   | long=0.064695 short=0.935123 | tp=0.003886 sl=0.004561 | 1000SHIBUSDT m15 | bar=2026-06-25 00:00:00 close=0.004382
2026-06-25T00:30:06+00:00 | unclear | long=0.151994 short=0.847751 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 00:15:00 close=0.004390
2026-06-25T00:45:06+00:00 | unclear | long=0.362294 short=0.637343 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 00:30:00 close=0.004381
2026-06-25T01:00:07+00:00 | unclear | long=0.237139 short=0.762554 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 00:45:00 close=0.004397
2026-06-25T01:15:04+00:00 | unclear | long=0.236737 short=0.762953 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 01:00:00 close=0.004381
2026-06-25T01:30:04+00:00 | unclear | long=0.160280 short=0.839462 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 01:15:00 close=0.004385
2026-06-25T01:45:07+00:00 | unclear | long=0.187681 short=0.812046 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 01:30:00 close=0.004386
2026-06-25T02:00:07+00:00 | unclear | long=0.140371 short=0.859386 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 01:45:00 close=0.004390
2026-06-25T02:15:05+00:00 | unclear | long=0.231315 short=0.768386 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 02:00:00 close=0.004382
2026-06-25T02:30:06+00:00 | unclear | long=0.237099 short=0.762598 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 02:15:00 close=0.004393
2026-06-25T02:45:05+00:00 | unclear | long=0.369994 short=0.629633 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 02:30:00 close=0.004375
2026-06-25T03:00:11+00:00 | unclear | long=0.343144 short=0.656493 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 02:45:00 close=0.004378
2026-06-25T03:15:05+00:00 | unclear | long=0.411229 short=0.588383 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 03:00:00 close=0.004370
2026-06-25T03:30:05+00:00 | unclear | long=0.381893 short=0.617734 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 03:15:00 close=0.004374
2026-06-25T03:45:04+00:00 | unclear | long=0.379412 short=0.620215 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 03:30:00 close=0.004377
2026-06-25T04:00:07+00:00 | unclear | long=0.366514 short=0.633114 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 03:45:00 close=0.004384
2026-06-25T04:15:09+00:00 | unclear | long=0.135487 short=0.864272 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 04:00:00 close=0.004376
2026-06-25T04:30:07+00:00 | unclear | long=0.191976 short=0.807742 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 04:15:00 close=0.004372
2026-06-25T04:45:06+00:00 | unclear | long=0.334392 short=0.665246 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 04:30:00 close=0.004377
2026-06-25T05:00:06+00:00 | unclear | long=0.204169 short=0.795537 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 04:45:00 close=0.004407
2026-06-25T05:15:07+00:00 | unclear | long=0.211518 short=0.788183 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 05:00:00 close=0.004430
2026-06-25T05:30:06+00:00 | unclear | long=0.156236 short=0.843499 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 05:15:00 close=0.004430
2026-06-25T05:45:06+00:00 | unclear | long=0.187794 short=0.811921 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 05:30:00 close=0.004424
2026-06-25T06:00:12+00:00 | unclear | long=0.280298 short=0.719359 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 05:45:00 close=0.004424
2026-06-25T06:15:08+00:00 | unclear | long=0.348877 short=0.650750 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 06:00:00 close=0.004427
2026-06-25T06:30:07+00:00 | unclear | long=0.429351 short=0.570248 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 06:15:00 close=0.004422
2026-06-25T06:45:07+00:00 | unclear | long=0.831339 short=0.168180 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 06:30:00 close=0.004422
2026-06-25T07:00:09+00:00 | unclear | long=0.860797 short=0.138725 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 06:45:00 close=0.004424
2026-06-25T07:15:05+00:00 | unclear | long=0.846491 short=0.153027 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 07:00:00 close=0.004420
2026-06-25T07:30:05+00:00 | unclear | long=0.812086 short=0.187434 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-25 07:15:00 close=0.004421
