2026-09-20T00:15:06+00:00 | unclear | long=0.619123 short=0.380877 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-20 00:00:00 close=0.005506
2026-09-20T00:30:07+00:00 | unclear | long=0.335804 short=0.664196 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-20 00:15:00 close=0.005520
2026-09-20T00:45:05+00:00 | unclear | long=0.366322 short=0.633678 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-20 00:30:00 close=0.005540
2026-09-20T01:00:11+00:00 | unclear | long=0.421477 short=0.578523 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-20 00:45:00 close=0.005521
2026-09-20T01:15:05+00:00 | unclear | long=0.354902 short=0.645098 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-20 01:00:00 close=0.005479
2026-09-20T01:30:07+00:00 | unclear | long=0.260373 short=0.739627 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-20 01:15:00 close=0.005477
2026-09-20T01:45:07+00:00 | unclear | long=0.179923 short=0.820077 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-20 01:30:00 close=0.005480
2026-09-20T02:00:11+00:00 | unclear | long=0.318898 short=0.681102 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-20 01:45:00 close=0.005499
2026-09-20T02:15:06+00:00 | unclear | long=0.307185 short=0.692815 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-20 02:00:00 close=0.005512
2026-09-20T02:30:07+00:00 | unclear | long=0.307525 short=0.692475 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-20 02:15:00 close=0.005471
2026-09-20T02:45:07+00:00 | unclear | long=0.446465 short=0.553535 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-20 02:30:00 close=0.005401
2026-09-20T03:00:08+00:00 | unclear | long=0.479199 short=0.520801 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-20 02:45:00 close=0.005344
2026-09-20T03:15:06+00:00 | long    | long=0.917026 short=0.082974 | tp=0.006037 sl=0.005144 | 1000SHIBUSDT m15 | bar=2026-09-20 03:00:00 close=0.005354
