2026-09-23T00:15:06+00:00 | unclear | long=0.604819 short=0.395181 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-23 00:00:00 close=0.006140
2026-09-23T00:30:06+00:00 | unclear | long=0.550404 short=0.449596 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-23 00:15:00 close=0.006126
2026-09-23T00:45:06+00:00 | unclear | long=0.604399 short=0.395601 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-23 00:30:00 close=0.006111
2026-09-23T01:00:09+00:00 | unclear | long=0.577461 short=0.422539 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-23 00:45:00 close=0.006111
2026-09-23T01:15:06+00:00 | unclear | long=0.639443 short=0.360557 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-23 01:00:00 close=0.006152
2026-09-23T01:30:07+00:00 | unclear | long=0.557927 short=0.442073 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-23 01:15:00 close=0.006166
2026-09-23T01:45:05+00:00 | unclear | long=0.742899 short=0.257101 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-23 01:30:00 close=0.006143
2026-09-23T02:00:08+00:00 | unclear | long=0.652520 short=0.347480 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-23 01:45:00 close=0.006116
2026-09-23T02:15:06+00:00 | unclear | long=0.519245 short=0.480755 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-23 02:00:00 close=0.006099
2026-09-23T02:30:09+00:00 | unclear | long=0.458773 short=0.541227 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-23 02:15:00 close=0.006121
2026-09-23T02:45:07+00:00 | unclear | long=0.587960 short=0.412040 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-23 02:30:00 close=0.006123
2026-09-23T03:00:08+00:00 | unclear | long=0.711872 short=0.288128 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-23 02:45:00 close=0.006171
2026-09-23T03:15:08+00:00 | unclear | long=0.699045 short=0.300955 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-23 03:00:00 close=0.006168
2026-09-23T03:30:05+00:00 | unclear | long=0.657625 short=0.342375 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-23 03:15:00 close=0.006176
2026-09-23T03:45:06+00:00 | unclear | long=0.617873 short=0.382127 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-23 03:30:00 close=0.006225
2026-09-23T04:00:06+00:00 | unclear | long=0.673158 short=0.326842 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-23 03:45:00 close=0.006214
2026-09-23T04:15:06+00:00 | unclear | long=0.643848 short=0.356152 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-23 04:00:00 close=0.006190
2026-09-23T04:30:05+00:00 | unclear | long=0.645147 short=0.354853 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-23 04:15:00 close=0.006211
