2026-09-07T00:15:12+00:00 | unclear | long=0.768075 short=0.231925 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-07 00:00:00 close=0.005536
2026-09-07T00:30:11+00:00 | unclear | long=0.804763 short=0.195237 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-07 00:15:00 close=0.005542
2026-09-07T00:45:11+00:00 | unclear | long=0.819055 short=0.180945 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-07 00:30:00 close=0.005536
2026-09-07T01:00:15+00:00 | unclear | long=0.705154 short=0.294846 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-07 00:45:00 close=0.005518
2026-09-07T01:15:12+00:00 | unclear | long=0.507028 short=0.492972 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-07 01:00:00 close=0.005498
2026-09-07T01:30:11+00:00 | unclear | long=0.393990 short=0.606010 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-07 01:15:00 close=0.005483
2026-09-07T01:45:11+00:00 | unclear | long=0.360758 short=0.639242 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-07 01:30:00 close=0.005461
2026-09-07T02:00:15+00:00 | unclear | long=0.401279 short=0.598722 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-07 01:45:00 close=0.005470
2026-09-07T02:15:13+00:00 | unclear | long=0.475811 short=0.524189 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-07 02:00:00 close=0.005463
2026-09-07T02:30:13+00:00 | unclear | long=0.567315 short=0.432685 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-07 02:15:00 close=0.005490
2026-09-07T02:45:10+00:00 | unclear | long=0.585134 short=0.414866 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-07 02:30:00 close=0.005549
2026-09-07T03:00:14+00:00 | unclear | long=0.683698 short=0.316302 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-07 02:45:00 close=0.005501
2026-09-07T03:15:10+00:00 | unclear | long=0.655745 short=0.344255 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-07 03:00:00 close=0.005482
2026-09-07T03:30:15+00:00 | unclear | long=0.546381 short=0.453619 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-07 03:15:00 close=0.005460
2026-09-07T03:45:12+00:00 | unclear | long=0.471564 short=0.528436 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-07 03:30:00 close=0.005447
2026-09-07T04:00:16+00:00 | unclear | long=0.649427 short=0.350572 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-07 03:45:00 close=0.005452
2026-09-07T04:15:12+00:00 | unclear | long=0.539097 short=0.460903 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-07 04:00:00 close=0.005460
2026-09-07T04:30:10+00:00 | unclear | long=0.584987 short=0.415013 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-07 04:15:00 close=0.005472
2026-09-07T04:45:12+00:00 | unclear | long=0.590468 short=0.409532 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-07 04:30:00 close=0.005473
2026-09-07T05:00:14+00:00 | unclear | long=0.478915 short=0.521085 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-07 04:45:00 close=0.005473
2026-09-07T05:15:11+00:00 | unclear | long=0.646489 short=0.353511 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-07 05:00:00 close=0.005501
2026-09-07T05:30:11+00:00 | unclear | long=0.699786 short=0.300214 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-07 05:15:00 close=0.005529
