2026-09-03T00:15:00+00:00 | unclear | long=0.550656 short=0.449344 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 00:00:00 close=0.005175
2026-09-03T00:30:00+00:00 | unclear | long=0.656660 short=0.343340 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 00:15:00 close=0.005161
2026-09-03T00:45:00+00:00 | unclear | long=0.385900 short=0.614100 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 00:30:00 close=0.005180
2026-09-03T01:00:00+00:00 | unclear | long=0.341485 short=0.658515 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 00:45:00 close=0.005180
2026-09-03T01:15:00+00:00 | unclear | long=0.339804 short=0.660196 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 01:00:00 close=0.005232
2026-09-03T01:30:00+00:00 | unclear | long=0.847764 short=0.152236 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 01:15:00 close=0.005234
2026-09-03T01:45:00+00:00 | unclear | long=0.800970 short=0.199030 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 01:30:00 close=0.005227
2026-09-03T02:00:00+00:00 | unclear | long=0.625699 short=0.374301 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 01:45:00 close=0.005204
2026-09-03T02:15:00+00:00 | unclear | long=0.623186 short=0.376814 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 02:00:00 close=0.005231
2026-09-03T02:30:00+00:00 | unclear | long=0.756189 short=0.243811 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 02:15:00 close=0.005224
2026-09-03T02:45:00+00:00 | unclear | long=0.808462 short=0.191538 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 02:30:00 close=0.005243
2026-09-03T03:00:00+00:00 | unclear | long=0.799279 short=0.200721 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 02:45:00 close=0.005238
2026-09-03T03:15:00+00:00 | unclear | long=0.864874 short=0.135125 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 03:00:00 close=0.005235
2026-09-03T03:30:00+00:00 | unclear | long=0.822885 short=0.177115 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 03:15:00 close=0.005220
2026-09-03T03:45:00+00:00 | unclear | long=0.809189 short=0.190810 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 03:30:00 close=0.005212
2026-09-03T04:00:00+00:00 | unclear | long=0.713166 short=0.286834 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 03:45:00 close=0.005212
2026-09-03T04:15:00+00:00 | unclear | long=0.618837 short=0.381163 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 04:00:00 close=0.005202
2026-09-03T04:30:00+00:00 | unclear | long=0.594165 short=0.405835 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 04:15:00 close=0.005186
2026-09-03T04:45:00+00:00 | unclear | long=0.673877 short=0.326123 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 04:30:00 close=0.005184
2026-09-03T05:00:00+00:00 | unclear | long=0.700431 short=0.299569 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 04:45:00 close=0.005228
2026-09-03T05:15:00+00:00 | unclear | long=0.708901 short=0.291099 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 05:00:00 close=0.005216
2026-09-03T05:30:00+00:00 | unclear | long=0.733847 short=0.266153 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 05:15:00 close=0.005184
2026-09-03T05:45:00+00:00 | unclear | long=0.730547 short=0.269453 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 05:30:00 close=0.005213
2026-09-03T06:00:00+00:00 | unclear | long=0.700748 short=0.299252 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 05:45:00 close=0.005228
2026-09-03T06:15:00+00:00 | unclear | long=0.664721 short=0.335279 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 06:00:00 close=0.005215
2026-09-03T06:30:00+00:00 | unclear | long=0.827719 short=0.172281 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 06:15:00 close=0.005218
2026-09-03T06:45:00+00:00 | unclear | long=0.558183 short=0.441817 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 06:30:00 close=0.005217
2026-09-03T07:00:00+00:00 | unclear | long=0.427410 short=0.572590 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 06:45:00 close=0.005214
2026-09-03T07:15:00+00:00 | unclear | long=0.566835 short=0.433165 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 07:00:00 close=0.005231
2026-09-03T07:30:00+00:00 | unclear | long=0.618491 short=0.381509 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 07:15:00 close=0.005220
2026-09-03T07:45:00+00:00 | unclear | long=0.507583 short=0.492417 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 07:30:00 close=0.005223
2026-09-03T08:00:00+00:00 | unclear | long=0.317421 short=0.682579 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 07:45:00 close=0.005195
2026-09-03T08:15:00+00:00 | unclear | long=0.432633 short=0.567367 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-03 08:00:00 close=0.005228
