2026-03-20T00:15:04+00:00 | unclear | long=0.375254 short=0.624371 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 00:00:00 close=0.005811
2026-03-20T00:30:04+00:00 | unclear | long=0.285004 short=0.714660 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 00:15:00 close=0.005815
2026-03-20T00:45:05+00:00 | unclear | long=0.266677 short=0.732996 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 00:30:00 close=0.005832
2026-03-20T01:00:07+00:00 | unclear | long=0.336023 short=0.663619 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 00:45:00 close=0.005849
2026-03-20T01:15:05+00:00 | unclear | long=0.130022 short=0.869744 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 01:00:00 close=0.005868
2026-03-20T01:30:04+00:00 | unclear | long=0.113027 short=0.886751 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 01:15:00 close=0.005865
2026-03-20T01:45:04+00:00 | unclear | long=0.125857 short=0.873908 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 01:30:00 close=0.005906
2026-03-20T02:00:08+00:00 | unclear | long=0.254648 short=0.745034 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 01:45:00 close=0.005909
2026-03-20T02:15:07+00:00 | unclear | long=0.495793 short=0.503789 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 02:00:00 close=0.005909
2026-03-20T02:30:05+00:00 | unclear | long=0.688075 short=0.311464 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 02:15:00 close=0.005897
2026-03-20T02:45:06+00:00 | unclear | long=0.629154 short=0.370390 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 02:30:00 close=0.005904
2026-03-20T03:00:04+00:00 | unclear | long=0.741420 short=0.258123 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 02:45:00 close=0.005917
2026-03-20T03:15:06+00:00 | unclear | long=0.216072 short=0.783639 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 03:00:00 close=0.005957
2026-03-20T03:30:07+00:00 | unclear | long=0.759870 short=0.239664 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 03:15:00 close=0.005963
2026-03-20T03:45:05+00:00 | unclear | long=0.631838 short=0.367715 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 03:30:00 close=0.005961
2026-03-20T04:00:09+00:00 | unclear | long=0.573690 short=0.425878 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 03:45:00 close=0.005965
2026-03-20T04:15:05+00:00 | unclear | long=0.321764 short=0.677881 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 04:00:00 close=0.006007
2026-03-20T04:30:04+00:00 | unclear | long=0.445585 short=0.554015 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 04:15:00 close=0.006035
2026-03-20T04:45:06+00:00 | unclear | long=0.382349 short=0.617275 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 04:30:00 close=0.006013
2026-03-20T05:00:05+00:00 | unclear | long=0.246569 short=0.753117 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 04:45:00 close=0.006075
2026-03-20T05:15:03+00:00 | unclear | long=0.330330 short=0.669317 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 05:00:00 close=0.006126
2026-03-20T05:30:04+00:00 | short   | long=0.030954 short=0.968906 | tp=0.005427 sl=0.006369 | 1000SHIBUSDT m15 | bar=2026-03-20 05:15:00 close=0.006119
2026-03-20T05:45:04+00:00 | short   | long=0.036905 short=0.962946 | tp=0.005416 sl=0.006355 | 1000SHIBUSDT m15 | bar=2026-03-20 05:30:00 close=0.006106
2026-03-20T06:00:04+00:00 | short   | long=0.054534 short=0.945296 | tp=0.005375 sl=0.006307 | 1000SHIBUSDT m15 | bar=2026-03-20 05:45:00 close=0.006060
2026-03-20T06:15:03+00:00 | unclear | long=0.180470 short=0.819256 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 06:00:00 close=0.006099
2026-03-20T06:30:05+00:00 | unclear | long=0.395692 short=0.603924 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 06:15:00 close=0.006047
2026-03-20T06:45:06+00:00 | unclear | long=0.503967 short=0.495611 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 06:30:00 close=0.006034
2026-03-20T07:00:06+00:00 | unclear | long=0.685406 short=0.314124 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 06:45:00 close=0.006029
2026-03-20T07:15:05+00:00 | unclear | long=0.604309 short=0.395235 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 07:00:00 close=0.005943
2026-03-20T07:30:03+00:00 | unclear | long=0.522936 short=0.476636 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 07:15:00 close=0.005952
2026-03-20T07:45:03+00:00 | unclear | long=0.784179 short=0.215360 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 07:30:00 close=0.005961
2026-03-20T08:05:05+00:00 | unclear | long=0.792878 short=0.206669 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-20 07:45:00 close=0.005973
